,C1_corr,C1_pval,C1_qval,C1_ci_low,C1_ci_high,C5_1_corr,C5_1_pval,C5_1_qval,C5_1_ci_low,C5_1_ci_high
PF3D7_1425200,0.03934357142028664,0.007911510761297917,0.01253800837099913,0.010313469429388466,0.06830740886748467,-0.03934660590648207,0.007906701754499703,0.012530387150563312,-0.06831043387726159,-0.010316508296994075
PF3D7_0206700,0.03916043863173947,0.008206629207881554,0.012981145404559382,0.010130073213197274,0.06812484699970359,-0.039163300996560735,0.008201941763838032,0.012977788686224175,-0.06812770045595727,-0.010132939680367412
PF3D7_1460000,0.039106894830141035,0.008294755989768409,0.013116376910096926,0.010076452760417944,0.06807146975569162,-0.03911261758914203,0.008285296777416379,0.013101419195290738,-0.06807717472093973,-0.010082183703925282
PF3D7_1013300,0.039026804355666384,0.00842815554841587,0.01330914948628546,0.009996247943227912,0.0679916281074721,-0.03902888739576406,0.008424661864350452,0.013302502522507252,-0.06799370468064951,-0.0099983339524869
PF3D7_1322800,0.039025750523361234,0.008429923533951281,0.01330914948628546,0.009995192608888502,0.06799057754675562,-0.03902826036140785,0.008425713392917027,0.013302502522507252,-0.06799307959298466,-0.009997706024330545
PF3D7_1442400,0.03900316357824696,0.008467896823426684,0.013364897533578153,0.009972573485996847,0.06796806070664758,-0.039025320962169506,0.008430644292084179,0.013306101793072483,-0.06799014931910442,-0.009994762435458864
PF3D7_0106700,0.038951932395703284,0.008554594216760964,0.013497487700070192,0.009921269428679729,0.06791698842527963,-0.03896150107975164,0.00853834135248168,0.013471843837820043,-0.06792652744215188,-0.009930851712278038
PF3D7_1431900,0.03891860978621889,0.008611410257998905,0.01357859506280129,0.00988789950084963,0.06788376908937171,-0.038918119854430555,0.00861224811542439,0.013579916208393031,-0.06788328067550305,-0.009887408873836963
PF3D7_0105400.1,0.038892280324433384,0.008656540976938673,0.013641186550472589,0.009861532696768385,0.06785752118254819,-0.03889075790923567,0.008659156964201518,0.013645308886445029,-0.06785600348177372,-0.009860008123608866
PF3D7_0931100,0.03854508365381922,0.009271740417581711,0.014578591840802822,0.009513847383325147,0.06751139619593097,-0.038555091346245615,0.009253475695023359,0.014549872967832781,-0.06752137309543235,-0.009523869062277675
PF3D7_0315400,0.038505692073769436,0.009343945518995077,0.01468292503438832,0.00947440080714332,0.0674721257645659,-0.03850578838822286,0.00934376836395256,0.014682646655816499,-0.06747222178291397,-0.009474497255954941
PF3D7_1248900,0.03849949231017847,0.009355355297063139,0.014691654642040017,0.00946819239604842,0.06746594506015456,-0.03850275322835112,0.009349352495701712,0.014686823216252549,-0.06746919595395999,-0.009471457862309466
PF3D7_0706200,0.03846065749586441,0.009427108296632099,0.014790452185306816,0.00942930346539316,0.06742722958041071,-0.03846247984289472,0.009423730303043467,0.014780531997179738,-0.06742904632954518,-0.009431128349901566
PF3D7_1472900,0.03839014293990723,0.009558649512636012,0.014985623611368426,0.0093586908718487,0.06735693148394548,-0.038421682513424274,0.009499613197567973,0.014894894919898049,-0.06738837427555514,-0.009390274259582169
PF3D7_0916100,0.038364255544451005,0.009607350101936975,0.015054414661761373,0.009332767557364495,0.06733112348320544,-0.03836200393264016,0.009611596375056763,0.015061068437842615,-0.06732887877508817,-0.009330512823263696
PF3D7_1009500,0.03835041089393097,0.009633485958569369,0.015090657311504264,0.009318903713264446,0.06731732127729018,-0.038349598824086055,0.009635020944968247,0.015093061836078536,-0.0673165116967257,-0.009318090517950166
PF3D7_0906500,0.038300490973013634,0.009728251399371298,0.015234350631339953,0.009268914678364009,0.06726755430763712,-0.03830861547723554,0.00971277189193726,0.015210109867592235,-0.06727565392874764,-0.009277050421051697
PF3D7_1104000,0.03825695141283432,0.009811581823509037,0.015360052767371134,0.00922531495626425,0.06722414803204399,-0.0382594046920935,0.009806869640296352,0.015352675834263066,-0.06722659380416744,-0.009227771622471282
PF3D7_0211300,0.03823390366132264,0.009855949802533688,0.015424699737735135,0.009202235402603499,0.06720117079060473,-0.038234612147449616,0.009854583276684608,0.015422561105606499,-0.06720187710971517,-0.009202944865865328
PF3D7_0908700,0.03820682964877065,0.009908296687532861,0.015501789611822766,0.009175124071824945,0.06717417956643497,-0.03821173847697192,0.009898787262848756,0.015486911867904584,-0.0671790733873022,-0.009180039663079833
PF3D7_1144000,0.038183481867812924,0.009953637664667536,0.015567873929250969,0.009151744143071062,0.06715090314553976,-0.038185350930735454,0.009950001186750356,0.01556218633727019,-0.06715276649702702,-0.009153615778356468
PF3D7_1348600,0.038125344034961074,0.010067344044491828,0.015740809893864324,0.00909352639757322,0.06709294286791244,-0.038130409570202854,0.010057391052602204,0.01572524787944251,-0.06709799294058583,-0.009098598887757407
PF3D7_0814300,0.03811005731955616,0.010097433246036486,0.015778025361723885,0.009078218702679068,0.06707770280627494,-0.03811795029320496,0.010081887339966346,0.015758639850293084,-0.06708557169292101,-0.00908612250694638
PF3D7_1331800,0.038105700057387115,0.010106024394569478,0.015786534838575852,0.009073855463095117,0.06707335883962744,-0.03810714752716352,0.010103169718721862,0.015786989046782385,-0.0670748018927922,-0.009075304918428685
PF3D7_1469800,0.03794081682752664,0.010435940806176207,0.016271508824541283,0.008908746854196506,0.06690897791876792,-0.0379451521517247,0.010427145050494845,0.016257794659345643,-0.066913300055735,-0.008913088084089289
PF3D7_0629600,0.037881042199015245,0.010557889477202678,0.016446321317839924,0.008848890910652626,0.06684938500246607,-0.03788930520418288,0.010540956664313619,0.016419944599065813,-0.06685762290077613,-0.008857165144092703
PF3D7_1143000,0.03785539206468618,0.010610606704358608,0.01652331214681224,0.008823205946690747,0.0668238127800312,-0.03785647060099335,0.010608385347510218,0.016519852950404524,-0.06682488804106718,-0.008824285946742049
PF3D7_0403600,0.03778169579429272,0.010763374659305205,0.01675601036447048,0.008749409819250278,0.06675034014919119,-0.03778274324431042,0.010761189736865318,0.01675260896070938,-0.06675138442280582,-0.008750458686327458
PF3D7_0525000,0.037742843775474925,0.010844696811929084,0.01687737466637894,0.008710505283988607,0.06671160590469022,-0.037744903954011935,0.010840370932319985,0.016870642390484962,-0.06671365984028402,-0.008712568245071259
PF3D7_0932500,0.03768411122648992,0.010968667906916118,0.01705444368798389,0.008651693512818094,0.06665305122923049,-0.03768302339294305,0.010970975901732743,0.017058032233827954,-0.06665196668834245,-0.008650604213826867
PF3D7_1108500,0.03765224390237427,0.011036458020271771,0.017143912969280105,0.00861978328808943,0.06662128033288767,-0.037651763416779546,0.011037482979485659,0.017145505129693137,-0.06662080130075135,-0.008619302156105102
PF3D7_0213200,0.037404343391353886,0.011576636860542566,0.01794968810721753,0.008371551066105171,0.06637412794150713,-0.03740295656196816,0.01157972360677986,0.017954474137296297,-0.06637274528732658,-0.008370162391094081
PF3D7_1467700,0.03738651411126258,0.011616376191188538,0.018005741847923185,0.008353698066920576,0.06635635232998145,-0.03738728640576928,0.0116146523356765,0.01800306981864125,-0.06635712230015732,-0.0083544713884619
PF3D7_0619000.2,0.03727649542202775,0.011864282068521347,0.01836731391175467,0.008243533424354979,0.06624666440518832,-0.03727129443034217,0.011876116723308643,0.018385635359125872,-0.0662414790326328,-0.008238325550359377
PF3D7_1219800,0.03724491509582761,0.011936303140864342,0.018473113001541204,0.008211911333146641,0.06621517889396455,-0.03724234119492713,0.011942190137192249,0.01848222395885535,-0.0662126127182552,-0.00820933403081923
PF3D7_1222000,0.037231004175890564,0.011968150673435192,0.018510985587048143,0.008197982034428824,0.06620130972107938,-0.037232342044486305,0.011965084499990437,0.018511947936329223,-0.06620264357518132,-0.008199321670095452
PF3D7_1435400,0.03721393792859182,0.012007324824726044,0.018563719172731384,0.008180893254995212,0.06618429467476555,-0.037219322521365804,0.011994952688796098,0.01854672444395182,-0.06618966311487283,-0.008186284955079764
PF3D7_0531300,0.03721292973959532,0.012009642588933812,0.018563719172731384,0.008179883735442775,0.06618328950994151,-0.03721540593068103,0.012003950687359922,0.01855492100396041,-0.06618575827331787,-0.008182363194583878
PF3D7_1212400,0.037203042640311795,0.012032393434455719,0.018593159682122305,0.008169983590810372,0.06617343206497084,-0.03720553755266605,0.012026648882760005,0.018584282864092506,-0.06617591949488406,-0.00817248179449333
PF3D7_0921000.1,0.03702707061281255,0.012443753726119673,0.01919336200104322,0.007993780332420477,0.0659979868832562,-0.03702024399905944,0.012459959804740439,0.019218358408110713,-0.06599118067172954,-0.00798694478468335
PF3D7_1202200,0.03692236317862218,0.012694387447429989,0.019561906846377375,0.007888936166049335,0.06589359208446464,-0.03692298183247846,0.012692893580959236,0.019559604815116486,-0.06589420889300718,-0.007889555625900027
PF3D7_1366800,0.03691158188785375,0.012720446070437364,0.019596046294513544,0.007878140832781272,0.06588284294845421,-0.03691207616508797,0.012719250356932237,0.019594204279141467,-0.06588333575167392,-0.007878635753657548
PF3D7_1346900,0.0368453378904384,0.012881600475518458,0.019832132756634095,0.007811810701904967,0.06581679637346181,-0.03683853735899773,0.0128982461596467,0.019857759961738282,-0.06581001609480869,-0.007805001342564299
PF3D7_0524900,0.03674193374772742,0.013136765858490296,0.020206383035170947,0.007708272619089948,0.06571369989159308,-0.03674888164399076,0.013119481904789461,0.020179797634121456,-0.06572062713499728,-0.0077152294955025865
PF3D7_0907000,0.03673023190774691,0.013165921471579911,0.020245024468706976,0.007696555660845375,0.06570203282941951,-0.036735429341886866,0.013152964799413244,0.02022510120350952,-0.06570721481779035,-0.007701759808858193
PF3D7_1136900,0.03672020650654762,0.01319094564176158,0.020277291324962133,0.0076865173136083775,0.06569203721735939,-0.03672096943850671,0.01318903982841495,0.020268153980041226,-0.06569279788257258,-0.007687281230553836
PF3D7_1302100,0.036718074685758016,0.013196272246384892,0.02027926834188787,0.007684382740702616,0.06568991173024058,-0.03672228342789628,0.013185758037365821,0.020268153980041226,-0.06569410796789146,-0.007688596916454133
PF3D7_0707400,0.03665472581020137,0.013355426840266518,0.020517565751851135,0.007620952204417312,0.0656267509451372,-0.03665553100822133,0.013353393306510806,0.020514441691269585,-0.06562755375388377,-0.007621758438922728
PF3D7_0530200,0.03663566563770518,0.013403643409384897,0.020585338516432922,0.007601867507871258,0.06560774731915917,-0.036647097715186684,0.013374705230027288,0.02054089521098744,-0.06561914548319632,-0.007613314292063999
PF3D7_0720800,0.03662847040091959,0.013421885162717029,0.020607001881265907,0.007594663018728297,0.06560057342328415,-0.036611777760084396,0.013464289728430973,0.02066583184923396,-0.06558393028091254,-0.007577948924428436
PF3D7_1401600,0.036615451523129824,0.013454947070604802,0.020645178644868697,0.007581627407620032,0.0655875931515812,-0.03660235178874003,0.013488286904458647,0.020696335057620897,-0.06557453225315321,-0.007568510845945748
PF3D7_1358900,0.03657613702625032,0.013555224678296694,0.020792687243389705,0.007542262439242946,0.06554839517811666,-0.03657862251069407,0.0135488655830596,0.020782932873281215,-0.06555087329853279,-0.007544751111858274
PF3D7_0529200,0.036515179567774295,0.013712011140388556,0.021026759521420763,0.007481226902214885,0.06548761821337697,-0.03651758006401058,0.013705806759267403,0.021017245378784934,-0.06549001160586093,-0.007483630469081838
PF3D7_1240300,0.03636983960419789,0.014092310565104769,0.021590142468333587,0.007335701649913294,0.06534270773106136,-0.03636811734430489,0.01409687229582566,0.021590540754577052,-0.06534099055313987,-0.007333977201745578
PF3D7_1104400,0.036361984240312596,0.014113127560768006,0.021615437054468913,0.007327836306536037,0.0653348755450574,-0.03636880015876932,0.014095063576891316,0.021590540754577052,-0.06534167135280483,-0.007334660883762028
PF3D7_1142300,0.03629431614250997,0.014293576582738322,0.021865120654911196,0.007260082391622047,0.06526740695958035,-0.036310186257277215,0.014251074458634239,0.02180675082557477,-0.06528323030674828,-0.007275972609040525
PF3D7_0506000,0.036221668355616785,0.014489566427347512,0.022158176081309315,0.007187342769074263,0.06519497307224695,-0.0362280842924741,0.014472162596746885,0.022131561265409085,-0.06520137013071639,-0.007193766804087869
PF3D7_1029400,0.03611016411186941,0.014794992173455835,0.022597707157204758,0.0070756981680952435,0.06508379654059951,-0.03610856248887925,0.014799420247893316,0.022604470549049467,-0.06508219961955546,-0.00707409453431716
PF3D7_0206500,0.03605848653573534,0.014938457475166938,0.022802955616746612,0.007023955787696962,0.0650322706014539,-0.03605060803073686,0.014960436762235558,0.022836506116076724,-0.06502441520070025,-0.007016067416622448
PF3D7_1034900,0.03602635013597983,0.015028289850796324,0.022919169480749544,0.006991779166937015,0.06500022842129817,-0.03603273153627464,0.015010413872135612,0.02289886541770475,-0.06500659111694014,-0.006998168549226932
PF3D7_1243700,0.03588866589653652,0.015418571265231685,0.023507232436269083,0.0068539232864190894,0.06486294717716726,-0.035891281371413945,0.01541107510503209,0.023495803752173774,-0.0648655550068913,-0.006856542011538513
PF3D7_1208300,0.03577492141751707,0.015747690802886582,0.023972599375094862,0.006740037842767207,0.06474953479563648,-0.03577810214777068,0.015738404070707424,0.023958462247764805,-0.06475270624934823,-0.006743222504694011
PF3D7_1454500,0.03574864099666347,0.015824605905281897,0.02408238236464822,0.006713724959449266,0.06472333099875485,-0.03574942923259568,0.01582229417393448,0.024078864299265357,-0.06472411693706433,-0.0067145141684522534
PF3D7_0921700,0.0357469694623215,0.015829509148833576,0.02408254210912268,0.006712051361731557,0.06472166433663626,-0.03574082320277483,0.01584754994289155,0.024109988834002026,-0.06471553599094598,-0.006705897516516694
PF3D7_0530700,0.035621118634909445,0.01620253436217767,0.024605301048039253,0.006586045648663897,0.06459617987760932,-0.03560788713373019,0.01624219796215541,0.02466553451499486,-0.06458298684184384,-0.0065727979169325846
PF3D7_1414500,0.0355321978802571,0.016470732413632574,0.025005022983672683,0.006497016014390378,0.06450751743057422,-0.035538359048928506,0.016452024526659396,0.024976621627133547,-0.06451366071629788,-0.006503184712304778
PF3D7_1342100,0.03549448428143028,0.016585654288175624,0.02515666330382395,0.006459256375904132,0.06446991324855489,-0.03550493010525651,0.016553753228984593,0.025108276656474363,-0.06448032877461096,-0.006469714943396073
PF3D7_1348500,0.03542472416806722,0.01680008537771596,0.02545882503344094,0.0063894113196614295,0.06440035531026093,-0.035430133668099835,0.016783370889452275,0.025433495922150048,-0.06440574914283675,-0.006394827396398896
PF3D7_0409600,0.035407846898066336,0.016852327347376822,0.025530284019464014,0.006372513541739701,0.06438352691077232,-0.03540678569114107,0.016855616969276756,0.025535267603018427,-0.06438246877617047,-0.006371451045873978
